0.2	flat100-1	1	0.032	1037
0.2	flat100-1	2	0.027	1035
0.2	flat100-1	3	0.028	1035
0.2	flat100-1	4	0.027	1033
0.2	flat100-1	5	0.027	1036
0.2	flat100-1	6	0.027	1036
0.2	flat100-1	7	0.029	1032
0.2	flat100-1	8	0.029	1034
0.2	flat100-1	9	0.027	1034
0.2	flat100-1	10	0.027	1031
0.2	flat100-1	11	0.027	1038
0.2	flat100-1	12	0.027	1030
0.2	flat100-1	13	0.027	1036
0.2	flat100-1	14	0.027	1032
0.2	flat100-1	15	0.027	1028
0.2	flat100-1	16	0.027	1034
0.2	flat100-1	17	0.027	1036
0.2	flat100-1	18	0.027	1038
0.2	flat100-1	19	0.027	1038
0.2	flat100-1	20	0.027	1030
0.2	flat100-1	21	0.027	1034
0.2	flat100-1	22	0.027	1036
0.2	flat100-1	23	0.027	1034
0.2	flat100-1	24	0.027	1036
0.2	flat100-1	25	0.027	1034
0.2	flat100-1	26	0.027	1037
0.2	flat100-1	27	0.027	1039
0.2	flat100-1	28	0.027	1037
0.2	flat100-1	29	0.027	1036
0.2	flat100-1	30	0.027	1035
0.2	flat100-1	31	0.027	1035
0.2	flat100-1	32	0.027	1028
0.2	flat100-1	33	0.027	1039
0.2	flat100-1	34	0.027	1032
0.2	flat100-1	35	0.027	1032
0.2	flat100-1	36	0.027	1037
0.2	flat100-1	37	0.027	1035
0.2	flat100-1	38	0.027	1033
0.2	flat100-1	39	0.027	1034
0.2	flat100-1	40	0.027	1034
0.2	flat100-1	41	0.027	1034
0.2	flat100-1	42	0.027	1032
0.2	flat100-1	43	0.027	1040
0.2	flat100-1	44	0.027	1034
0.2	flat100-1	45	0.027	1030
0.2	flat100-1	46	0.027	1033
0.2	flat100-1	47	0.027	1037
0.2	flat100-1	48	0.027	1038
0.2	flat100-1	49	0.027	1031
0.2	flat100-1	50	0.027	1041
0.2	flat100-1	51	0.027	1032
0.2	flat100-1	52	0.027	1037
0.2	flat100-1	53	0.027	1034
0.2	flat100-1	54	0.027	1032
0.2	flat100-1	55	0.027	1032
0.2	flat100-1	56	0.027	1037
0.2	flat100-1	57	0.027	1031
0.2	flat100-1	58	0.027	1037
0.2	flat100-1	59	0.027	1035
0.2	flat100-1	60	0.027	1033
0.2	flat100-1	61	0.027	1040
0.2	flat100-1	62	0.027	1040
0.2	flat100-1	63	0.027	1032
0.2	flat100-1	64	0.027	1042
0.2	flat100-1	65	0.027	1029
0.2	flat100-1	66	0.027	1033
0.2	flat100-1	67	0.027	1038
0.2	flat100-1	68	0.027	1041
0.2	flat100-1	69	0.027	1035
0.2	flat100-1	70	0.027	1034
0.2	flat100-1	71	0.027	1036
0.2	flat100-1	72	0.027	1031
0.2	flat100-1	73	0.027	1036
0.2	flat100-1	74	0.027	1039
0.2	flat100-1	75	0.027	1042
0.2	flat100-1	76	0.027	1036
0.2	flat100-1	77	0.027	1036
0.2	flat100-1	78	0.027	1035
0.2	flat100-1	79	0.027	1037
0.2	flat100-1	80	0.027	1031
0.2	flat100-1	81	0.027	1034
0.2	flat100-1	82	0.027	1035
0.2	flat100-1	83	0.027	1035
0.2	flat100-1	84	0.027	1033
0.2	flat100-1	85	0.027	1036
0.2	flat100-1	86	0.027	1037
0.2	flat100-1	87	0.027	1032
0.2	flat100-1	88	0.027	1035
0.2	flat100-1	89	0.027	1036
0.2	flat100-1	90	0.027	1039
0.2	flat100-1	91	0.027	1040
0.2	flat100-1	92	0.027	1037
0.2	flat100-1	93	0.027	1036
0.2	flat100-1	94	0.027	1032
0.2	flat100-1	95	0.027	1034
0.2	flat100-1	96	0.027	1031
0.2	flat100-1	97	0.027	1037
0.2	flat100-1	98	0.027	1036
0.2	flat100-1	99	0.027	1043
0.2	flat100-1	100	0.027	1037
