0.4	flat50-1	1	0.011	505
0.4	flat50-1	2	0.006	502
0.4	flat50-1	3	0.006	506
0.4	flat50-1	4	0.006	501
0.4	flat50-1	5	0.006	502
0.4	flat50-1	6	0.006	503
0.4	flat50-1	7	0.006	500
0.4	flat50-1	8	0.006	502
0.4	flat50-1	9	0.006	502
0.4	flat50-1	10	0.006	505
0.4	flat50-1	11	0.006	505
0.4	flat50-1	12	0.006	499
0.4	flat50-1	13	0.006	503
0.4	flat50-1	14	0.007	502
0.4	flat50-1	15	0.006	505
0.4	flat50-1	16	0.006	507
0.4	flat50-1	17	0.006	505
0.4	flat50-1	18	0.006	503
0.4	flat50-1	19	0.006	504
0.4	flat50-1	20	0.006	505
0.4	flat50-1	21	0.006	503
0.4	flat50-1	22	0.006	504
0.4	flat50-1	23	0.006	503
0.4	flat50-1	24	0.006	503
0.4	flat50-1	25	0.006	504
0.4	flat50-1	26	0.006	507
0.4	flat50-1	27	0.006	503
0.4	flat50-1	28	0.006	505
0.4	flat50-1	29	0.006	504
0.4	flat50-1	30	0.006	502
0.4	flat50-1	31	0.006	502
0.4	flat50-1	32	0.006	501
0.4	flat50-1	33	0.006	503
0.4	flat50-1	34	0.006	505
0.4	flat50-1	35	0.006	506
0.4	flat50-1	36	0.006	505
0.4	flat50-1	37	0.006	504
0.4	flat50-1	38	0.006	505
0.4	flat50-1	39	0.006	504
0.4	flat50-1	40	0.006	503
0.4	flat50-1	41	0.006	502
0.4	flat50-1	42	0.006	503
0.4	flat50-1	43	0.006	504
0.4	flat50-1	44	0.006	503
0.4	flat50-1	45	0.006	506
0.4	flat50-1	46	0.006	503
0.4	flat50-1	47	0.006	504
0.4	flat50-1	48	0.006	502
0.4	flat50-1	49	0.006	503
0.4	flat50-1	50	0.006	505
0.4	flat50-1	51	0.006	504
0.4	flat50-1	52	0.006	505
0.4	flat50-1	53	0.006	502
0.4	flat50-1	54	0.006	504
0.4	flat50-1	55	0.006	499
0.4	flat50-1	56	0.006	500
0.4	flat50-1	57	0.006	504
0.4	flat50-1	58	0.006	505
0.4	flat50-1	59	0.006	501
0.4	flat50-1	60	0.006	506
0.4	flat50-1	61	0.006	504
0.4	flat50-1	62	0.006	504
0.4	flat50-1	63	0.006	505
0.4	flat50-1	64	0.006	503
0.4	flat50-1	65	0.006	508
0.4	flat50-1	66	0.006	502
0.4	flat50-1	67	0.006	506
0.4	flat50-1	68	0.006	504
0.4	flat50-1	69	0.006	499
0.4	flat50-1	70	0.007	503
0.4	flat50-1	71	0.006	500
0.4	flat50-1	72	0.006	503
0.4	flat50-1	73	0.006	503
0.4	flat50-1	74	0.006	502
0.4	flat50-1	75	0.006	499
0.4	flat50-1	76	0.006	503
0.4	flat50-1	77	0.006	500
0.4	flat50-1	78	0.006	503
0.4	flat50-1	79	0.006	504
0.4	flat50-1	80	0.006	502
0.4	flat50-1	81	0.006	503
0.4	flat50-1	82	0.006	504
0.4	flat50-1	83	0.006	503
0.4	flat50-1	84	0.006	507
0.4	flat50-1	85	0.006	504
0.4	flat50-1	86	0.006	502
0.4	flat50-1	87	0.006	504
0.4	flat50-1	88	0.006	505
0.4	flat50-1	89	0.006	505
0.4	flat50-1	90	0.006	503
0.4	flat50-1	91	0.006	506
0.4	flat50-1	92	0.006	500
0.4	flat50-1	93	0.006	501
0.4	flat50-1	94	0.006	501
0.4	flat50-1	95	0.006	506
0.4	flat50-1	96	0.006	499
0.4	flat50-1	97	0.006	504
0.4	flat50-1	98	0.006	502
0.4	flat50-1	99	0.006	502
0.4	flat50-1	100	0.006	503
